id,university_short_name,program_source_code,major_code,subject_group_code
31bbd77b-5184-4380-bcf2-528e9d9cd3e9,HBT,528,528,A16
12e89803-6eab-46dd-bb79-5ead41b89a5c,HBT,528,528,C15
8c48b4f0-485e-4364-9763-0001f091f70c,HBT,528,528,D01
2808883b-cc20-44f4-8fa7-3b5f8849b108,HBT,528,528,R22
f6ece347-d05b-44a1-8caf-1766ffebad4d,HBT,529,529,A16
805f1d1f-dfdc-43c4-92c4-c0b6906e0246,HBT,529,529,C15
f78ccbff-0fc5-4503-a3ed-73ea53b830e2,HBT,529,529,D01
82db4320-924a-4ccc-b731-3874d9cbce5a,HBT,529,529,R22
a6542fdb-8c4b-416b-ade2-a1f144b8acc0,HBT,530,530,A16
a0d56335-f1a2-4738-851a-2e0e5391af5b,HBT,530,530,C15
81363600-b5d7-4959-9aad-df3d8f582ac8,HBT,530,530,D01
21590deb-3ca1-4142-ba54-eab34d34536b,HBT,530,530,R22
d73b8f4c-4bca-4d30-acbc-32008daa15b8,HBT,531,531,A16
eabff150-1653-4b23-8a82-2708184ad9e3,HBT,531,531,C15
b824568b-8f6d-40ce-8ca3-100b8a9033e2,HBT,531,531,D01
4db8ee7b-f436-40e4-b077-80c069d491ef,HBT,531,531,R22
14f8c07e-da72-4487-b0be-7973d9e01aed,HBT,532,532,A16
d23414d7-fdb3-4d50-91d0-8b34e4df63c1,HBT,532,532,C15
11bcabfd-898f-41ee-b0ae-512439c9b995,HBT,532,532,D01
65d7bdf6-6cf0-4325-a6c6-759187f81399,HBT,532,532,R22
59c201da-5384-4dbd-93fb-7769a402594a,HBT,533,533,A16
61aca894-287d-4777-9a71-d5e6368eb94b,HBT,533,533,C15
b3f46774-88e7-42a5-b4f4-67bc10578e14,HBT,533,533,D01
809800b1-8fd4-4871-a102-1698ef9169e2,HBT,533,533,R22
f44258b2-91ab-4ef3-930e-95b15b877062,HBT,535,535,A16
aecc8b01-f609-4eb8-b5aa-b3f53380a42c,HBT,535,535,C15
948b2249-c4b4-4e47-8b95-62619134c269,HBT,535,535,D01
142ad2ab-b866-4e83-861b-29efdf22ad53,HBT,535,535,R22
71964dc2-3237-4043-9fb1-66fc17f9bfb0,HBT,536,536,A16
fa7e9500-8fe3-4cd3-a7af-8d9768fbbe40,HBT,536,536,C15
28d141b0-1a0a-4fb0-a368-bb52fc3eefc6,HBT,536,536,D01
94617507-1a45-4a96-b682-1249b8fd0a4c,HBT,536,536,R22
f9647043-c0d3-417d-ba3f-7b11e6dc46c9,HBT,537,537,A16
d9312a25-1f98-4d3a-a684-9f873c9a8f74,HBT,537,537,C15
e1a8dd7b-db66-45a0-8c00-7b8be600cdab,HBT,537,537,D01
63ce6c7e-36b4-4646-816d-62a9d3cd12ef,HBT,537,537,R22
5f88aca9-e0db-4735-951c-d7d61b3a22c6,HBT,538,538,A16
dbae0051-59d8-4a03-86df-d3f10274f592,HBT,538,538,C15
2f0a70d1-ee2f-4d2b-b5b1-e5986ff7c1f9,HBT,538,538,D01
cf2383bd-262d-4761-8b54-9cf14d2ed204,HBT,538,538,R22
3176b1e3-2777-4aa1-ba06-f62be5c1196a,HBT,602,602,R05
bf70ad95-ca79-4f31-a2dd-20347224f9fa,HBT,602,602,R06
4644da3d-ef0b-4842-bc30-3fbae42b488c,HBT,602,602,R15
e2cbfd12-7f6e-49cc-b13d-72b9fd44b009,HBT,602,602,R19
6d38672d-3b5b-499d-be5f-52c5a1f3bb51,HBT,602,602,R16
be273e1e-3d9c-4e8b-a2c3-4f06a7e1df2c,HBT,603,603,R09
5c111909-6f46-4d65-be55-2e22fe7cbdb0,HBT,603,603,R17
d80e4706-ed89-4512-b31c-487b2ae2141a,HBT,603,603,R07
c22801a4-0707-420f-82af-9d462e9479b4,HBT,603,603,R20
03ea4f00-d31d-4c06-8930-b95c7a0869eb,HBT,603,603,R08
32fb0d82-dbb6-42cd-884d-71fd47f05759,HBT,604,604,R05
fc6bc3c6-1fd2-450a-aace-ad8e47c56241,HBT,604,604,R06
784441aa-96a3-4afa-bad3-755003996443,HBT,604,604,R15
7a130c06-dcb0-4f87-8f77-09c9ce1dcc67,HBT,604,604,R19
158f45f5-8db9-4400-941a-1fae6c09e1c9,HBT,604,604,R16
e088a7ef-52a4-470b-863d-5d9badfb6186,HBT,605,605,R05
38b99fc1-ee18-427f-b3b9-d7280b54d8b9,HBT,605,605,R06
38f145a5-1416-40a5-8341-c73680cfdd6c,HBT,605,605,R15
abe47312-3ef7-4f8b-a12a-7c966f99bebd,HBT,605,605,R19
c2e27159-e032-4963-99e8-7c64b706360e,HBT,605,605,R16
f8201f9c-e7e7-4f0e-ad7f-0c035c8589a8,HBT,606,606,R11
091e2624-94a7-4798-99c3-17f2e9d7768b,HBT,606,606,R12
d8a419b1-0b11-4ba1-8f45-2c389bdb9609,HBT,606,606,R13
7fc6fb80-a76b-46cb-808d-d0da79119e46,HBT,606,606,R21
09eab707-b679-42c0-98dc-7e4f56c03535,HBT,606,606,R18
71285801-e48f-4834-86b2-0e883ba7472e,HBT,607,607,R05
a9f6d455-7869-4df8-8e2f-414e13d7bcb2,HBT,607,607,R06
32468228-eb10-48b3-824c-44ffae857234,HBT,607,607,R15
8f6407f3-f29f-4aeb-becd-cac7a579db89,HBT,607,607,R19
8fee15c1-4d02-4ad4-9bee-1150009a6f0e,HBT,607,607,R16
4061e5ca-c4b0-4b05-b9a3-6ea26e631535,HBT,608,608,R05
75f56c56-0c3c-47e3-99e9-46bb487bd6e1,HBT,608,608,R06
e44f84b7-e779-453f-85ce-01099b98b6bd,HBT,608,608,R15
96e70da7-4684-444f-a2b6-a94c2aa56024,HBT,608,608,R19
3f4923cc-7ce2-44d7-bd95-e954d7720684,HBT,608,608,R16
f7369187-34f0-45c3-a511-35b296c23032,HBT,609,609,R05
5136df4b-07eb-45f3-a381-335f230539e7,HBT,609,609,R06
e7e7891d-5056-4119-9bd3-01151989bdb1,HBT,609,609,R15
21e69c93-1443-4ea6-9d61-bfabae70ddd9,HBT,609,609,R19
6da6bda9-5b1e-4e1d-ad36-968ed6aae04a,HBT,609,609,R16
d4ddb98f-8fe1-4a4d-b35c-b1f81be96903,HBT,610,610,D78
b347fca6-1981-4722-9038-048418f305eb,HBT,610,610,R26
c4c65d7f-2694-4b11-8e0b-71a54266ff9c,HBT,610,610,D01
6a9ded5c-80e5-4d28-bd04-583bc031771e,HBT,610,610,R24
720d1267-1a46-42ed-ad1c-04fecc52c998,HBT,610,610,D72
95b67a16-0111-471d-b90e-9153922b71bc,HBT,610,610,R25
4cf075ad-7940-4c8d-8503-fc52ef32366e,HBT,611,611,D01
7c84368f-3f26-4578-944a-e6b519002c7f,HBT,611,611,R24
1f2774a1-a8d6-4710-af5a-12fed55dba46,HBT,611,611,D72
4567c9ca-abfc-4e3a-939a-3467a161f77e,HBT,611,611,R25
0d08c3f8-a406-4835-8c8b-c77066475884,HBT,611,611,D78
c1d50953-038b-4bde-8fe5-2e473a9b4bfb,HBT,611,611,R26
fbf50042-5b47-4575-80bc-2761dd1fc007,HBT,614,614,D01
3536c3fe-1d76-4192-9675-eabf729cb700,HBT,614,614,R24
6a8bbbb2-1d92-4634-acbf-1966a0a2bd9d,HBT,614,614,D72
de1cc3e7-d9de-490e-a205-af5ca9d5832c,HBT,614,614,R25
92e0f69e-e71b-4644-ae17-aacea0852d48,HBT,614,614,D78
82cc32d9-4128-41f7-b78c-211cf1f6efca,HBT,614,614,R26
2e1b36e0-917e-49e7-9f88-2cf9e38894bc,HBT,615,615,D01
d420a1b5-dadc-4f6d-8356-de5622afe079,HBT,615,615,R24
183c302b-8f3f-4eb5-be50-881da3881687,HBT,615,615,D72
3bbd6932-d7cf-4bbd-b012-a19b6a61b6a2,HBT,615,615,R25
03dc34ad-67f6-4131-bccb-0a3d02c0057b,HBT,615,615,D78
a11e5f64-e521-477d-8e4e-026a57547ff2,HBT,615,615,R26
f0aabd85-d154-4209-bf5d-a33a658f290c,HBT,616,616,D78
527b0a89-3f33-43fe-aaa3-0a43e6b8d7f6,HBT,616,616,R26
2c4f1148-3974-4237-80c4-fe469eed7834,HBT,616,616,D01
a5adbddb-7314-4a81-9d59-d967b76b1a60,HBT,616,616,R24
ccb868fa-3568-4fdc-a886-40e98b0e9c53,HBT,616,616,D72
816c6b61-1c85-4183-87c9-870691ee658a,HBT,616,616,R25
c3e56e8d-67ed-42ee-9045-e57b2aa9d28d,HBT,7220201,7220201,D01
