university_short_name,program_source_code,major_name,quota,admission_methods,subject_groups,is_verified
LNH,7310101,"Kinh tế (Kinh tế, Kinh tế đầu tư; Kinh tế số, Kinh tế tuần hoàn)",60,HBA,,true
LNH,7310101,"Kinh tế (Kinh tế, Kinh tế đầu tư; Kinh tế số, Kinh tế tuần hoàn)",60,THPT,"A01,C00,D01,D14,D15,X01,X26,X74,X78",true
LNH,7310101,"Kinh tế (Kinh tế, Kinh tế đầu tư; Kinh tế số, Kinh tế tuần hoàn)",60,DGNL_HN,"A01,C00,D01,D14,D15,X01,X26,X74,X78",true
LNH,7310101,"Kinh tế (Kinh tế, Kinh tế đầu tư; Kinh tế số, Kinh tế tuần hoàn)",60,DGTD,K00,true
LNH,7310101,"Kinh tế (Kinh tế, Kinh tế đầu tư; Kinh tế số, Kinh tế tuần hoàn)",60,DGTD,Q00,true
LNH,7340101,"Quản trị kinh doanh (Quản trị doanh nghiệp, quản trị Logistics; Marketing số)",160,DGNL_HN,,true
LNH,7340101,"Quản trị kinh doanh (Quản trị doanh nghiệp, quản trị Logistics; Marketing số)",160,HBA,,true
LNH,7340101,"Quản trị kinh doanh (Quản trị doanh nghiệp, quản trị Logistics; Marketing số)",160,THPT,"A01,C00,D01,D14,D15,X01,X26,X74,X78",true
LNH,7340101,"Quản trị kinh doanh (Quản trị doanh nghiệp, quản trị Logistics; Marketing số)",160,DGNL_HN,"A01,C00,D01,D14,D15,X01,X26,X74,X78",true
LNH,7340101,"Quản trị kinh doanh (Quản trị doanh nghiệp, quản trị Logistics; Marketing số)",160,DGTD,K00,true
LNH,7340101,"Quản trị kinh doanh (Quản trị doanh nghiệp, quản trị Logistics; Marketing số)",160,DGTD,Q00,true
LNH,7340116,Bất động sản,30,DGNL_HN,,true
LNH,7340116,Bất động sản,30,HBA,,true
LNH,7340116,Bất động sản,30,THPT,"C00,C03,C04,D01,X01,X02",true
LNH,7340116,Bất động sản,30,DGNL_HN,"C00,C03,C04,D01,X01,X02",true
LNH,7340116,Bất động sản,30,DGTD,K00,true
LNH,7340116,Bất động sản,30,DGTD,Q00,true
LNH,7340201,"Tài chính - Ngân hàng (Bảo hiểm và đầu tư tài chính, Ngân hàng, Tài chính, Tài chính - Ngân hàng)",60,DGNL_HN,,true
LNH,7340201,"Tài chính - Ngân hàng (Bảo hiểm và đầu tư tài chính, Ngân hàng, Tài chính, Tài chính - Ngân hàng)",60,HBA,,true
LNH,7340201,"Tài chính - Ngân hàng (Bảo hiểm và đầu tư tài chính, Ngân hàng, Tài chính, Tài chính - Ngân hàng)",60,THPT,"A01,C00,D01,D14,D15,X01,X26,X74,X78",true
LNH,7340201,"Tài chính - Ngân hàng (Bảo hiểm và đầu tư tài chính, Ngân hàng, Tài chính, Tài chính - Ngân hàng)",60,DGNL_HN,"A01,C00,D01,D14,D15,X01,X26,X74,X78",true
LNH,7340201,"Tài chính - Ngân hàng (Bảo hiểm và đầu tư tài chính, Ngân hàng, Tài chính, Tài chính - Ngân hàng)",60,DGTD,K00,true
LNH,7340201,"Tài chính - Ngân hàng (Bảo hiểm và đầu tư tài chính, Ngân hàng, Tài chính, Tài chính - Ngân hàng)",60,DGTD,Q00,true
LNH,7340301,"Kế toán (Kế toán, Kế toán doanh nghiệp, Kế toán công)",200,DGNL_HN,,true
LNH,7340301,"Kế toán (Kế toán, Kế toán doanh nghiệp, Kế toán công)",200,HBA,,true
LNH,7340301,"Kế toán (Kế toán, Kế toán doanh nghiệp, Kế toán công)",200,THPT,"A01,C00,D01,D14,D15,X01,X26,X74,X78",true
LNH,7340301,"Kế toán (Kế toán, Kế toán doanh nghiệp, Kế toán công)",200,DGNL_HN,"A01,C00,D01,D14,D15,X01,X26,X74,X78",true
LNH,7340301,"Kế toán (Kế toán, Kế toán doanh nghiệp, Kế toán công)",200,DGTD,K00,true
LNH,7340301,"Kế toán (Kế toán, Kế toán doanh nghiệp, Kế toán công)",200,DGTD,Q00,true
LNH,7420201,Công nghệ sinh học,30,DGNL_HN,,true
LNH,7420201,Công nghệ sinh học,30,HBA,,true
LNH,7420201,Công nghệ sinh học,30,THPT,"A00,B00,B03,C02,D01,D10,X02,X03,X04",true
LNH,7420201,Công nghệ sinh học,30,DGNL_HN,"A00,B00,B03,C02,D01,D10,X02,X03,X04",true
LNH,7420201,Công nghệ sinh học,30,DGTD,K00,true
LNH,7420201,Công nghệ sinh học,30,DGTD,Q00,true
LNH,7480104,Hệ thống thông tin (Công nghệ thông tin),60,DGNL_HN,,true
LNH,7480104,Hệ thống thông tin (Công nghệ thông tin),60,HBA,,true
LNH,7480104,Hệ thống thông tin (Công nghệ thông tin),60,THPT,"A00,A01,C01,C02,D01,X02,X03,X04,X06,X26,X56",true
LNH,7480104,Hệ thống thông tin (Công nghệ thông tin),60,DGNL_HN,"A00,A01,C01,C02,D01,X02,X03,X04,X06,X26,X56",true
LNH,7480104,Hệ thống thông tin (Công nghệ thông tin),60,DGTD,K00,true
LNH,7480104,Hệ thống thông tin (Công nghệ thông tin),60,DGTD,Q00,true
LNH,7510203,Công nghệ kỹ thuật cơ điện tử,130,DGNL_HN,,true
LNH,7510203,Công nghệ kỹ thuật cơ điện tử,130,HBA,,true
LNH,7510203,Công nghệ kỹ thuật cơ điện tử,130,THPT,"A00,A01,C01,C02,D01,X02,X03,X04,X06,X26,X56",true
LNH,7510203,Công nghệ kỹ thuật cơ điện tử,130,DGNL_HN,"A00,A01,C01,C02,D01,X02,X03,X04,X06,X26,X56",true
LNH,7510203,Công nghệ kỹ thuật cơ điện tử,130,DGTD,K00,true
LNH,7510203,Công nghệ kỹ thuật cơ điện tử,130,DGTD,Q00,true
LNH,7510205,Công nghệ kỹ thuật ô tô,130,DGNL_HN,,true
LNH,7510205,Công nghệ kỹ thuật ô tô,130,HBA,,true
LNH,7510205,Công nghệ kỹ thuật ô tô,130,THPT,"A00,A01,C01,C02,D01,X02,X03,X04,X06,X26,X56",true
LNH,7510205,Công nghệ kỹ thuật ô tô,130,DGNL_HN,"A00,A01,C01,C02,D01,X02,X03,X04,X06,X26,X56",true
LNH,7510205,Công nghệ kỹ thuật ô tô,130,DGTD,K00,true
LNH,7510205,Công nghệ kỹ thuật ô tô,130,DGTD,Q00,true
LNH,7510605,Logistics và Quản lý chuỗi cung ứng,180,DGNL_HN,,true
LNH,7510605,Logistics và Quản lý chuỗi cung ứng,180,HBA,,true
LNH,7510605,Logistics và Quản lý chuỗi cung ứng,180,THPT,"A01,C00,D01,D14,D15,X01,X26,X74,X78",true
LNH,7510605,Logistics và Quản lý chuỗi cung ứng,180,DGNL_HN,"A01,C00,D01,D14,D15,X01,X26,X74,X78",true
LNH,7510605,Logistics và Quản lý chuỗi cung ứng,180,DGTD,K00,true
LNH,7510605,Logistics và Quản lý chuỗi cung ứng,180,DGTD,Q00,true
LNH,7520103,Kỹ thuật cơ khí (Công nghệ chế tạo máy),50,DGNL_HN,,true
LNH,7520103,Kỹ thuật cơ khí (Công nghệ chế tạo máy),50,HBA,,true
LNH,7520103,Kỹ thuật cơ khí (Công nghệ chế tạo máy),50,THPT,"A00,A01,C01,C02,D01,X02,X03,X04,X06,X26,X56",true
LNH,7520103,Kỹ thuật cơ khí (Công nghệ chế tạo máy),50,DGNL_HN,"A00,A01,C01,C02,D01,X02,X03,X04,X06,X26,X56",true
LNH,7520103,Kỹ thuật cơ khí (Công nghệ chế tạo máy),50,DGTD,K00,true
LNH,7520103,Kỹ thuật cơ khí (Công nghệ chế tạo máy),50,DGTD,Q00,true
LNH,7520118,Kỹ thuật hệ thống công nghiệp,30,DGNL_HN,,true
LNH,7520118,Kỹ thuật hệ thống công nghiệp,30,HBA,,true
LNH,7520118,Kỹ thuật hệ thống công nghiệp,30,THPT,"A00,A01,C01,C02,D01,X02,X03,X04,X06,X26,X56",true
LNH,7520118,Kỹ thuật hệ thống công nghiệp,30,DGNL_HN,"A00,A01,C01,C02,D01,X02,X03,X04,X06,X26,X56",true
LNH,7520118,Kỹ thuật hệ thống công nghiệp,30,DGTD,K00,true
LNH,7520118,Kỹ thuật hệ thống công nghiệp,30,DGTD,Q00,true
LNH,7549001,"Công nghệ chế biến lâm sản (Công nghệ gỗ và quản trị sản xuất, Kỹ nghệ gỗ và nội thất, Thiết kế và kỹ thuật đồ gỗ nội thất)",30,DGNL_HN,,true
LNH,7549001,"Công nghệ chế biến lâm sản (Công nghệ gỗ và quản trị sản xuất, Kỹ nghệ gỗ và nội thất, Thiết kế và kỹ thuật đồ gỗ nội thất)",30,HBA,,true
LNH,7549001,"Công nghệ chế biến lâm sản (Công nghệ gỗ và quản trị sản xuất, Kỹ nghệ gỗ và nội thất, Thiết kế và kỹ thuật đồ gỗ nội thất)",30,THPT,"A00,B00,C01,C02,C03,D01,X01,X03,X04,X07,X08,X27,X28",true
LNH,7549001,"Công nghệ chế biến lâm sản (Công nghệ gỗ và quản trị sản xuất, Kỹ nghệ gỗ và nội thất, Thiết kế và kỹ thuật đồ gỗ nội thất)",30,DGNL_HN,"A00,B00,C01,C02,C03,D01,X01,X03,X04,X07,X08,X27,X28",true
LNH,7549001,"Công nghệ chế biến lâm sản (Công nghệ gỗ và quản trị sản xuất, Kỹ nghệ gỗ và nội thất, Thiết kế và kỹ thuật đồ gỗ nội thất)",30,DGTD,K00,true
LNH,7549001,"Công nghệ chế biến lâm sản (Công nghệ gỗ và quản trị sản xuất, Kỹ nghệ gỗ và nội thất, Thiết kế và kỹ thuật đồ gỗ nội thất)",30,DGTD,Q00,true
LNH,7580102,"Kiến trúc cảnh quan (Quy hoạch và Thiết kế cảnh quan, Quản lý công trình cảnh quan đô thị, Quản lý cây xanh đô thị)",30,DGNL_HN,,true
LNH,7580102,"Kiến trúc cảnh quan (Quy hoạch và Thiết kế cảnh quan, Quản lý công trình cảnh quan đô thị, Quản lý cây xanh đô thị)",30,HBA,,true
LNH,7580102,"Kiến trúc cảnh quan (Quy hoạch và Thiết kế cảnh quan, Quản lý công trình cảnh quan đô thị, Quản lý cây xanh đô thị)",30,DGTD,K00,true
LNH,7580102,"Kiến trúc cảnh quan (Quy hoạch và Thiết kế cảnh quan, Quản lý công trình cảnh quan đô thị, Quản lý cây xanh đô thị)",30,DGTD,Q00,true
LNH,7580102,"Kiến trúc cảnh quan (Quy hoạch và Thiết kế cảnh quan, Quản lý công trình cảnh quan đô thị, Quản lý cây xanh đô thị)",30,THPT,"C04,H08,V06,X01,X02,X03,X04,X07,X08,X56,X71,Y08",true
LNH,7580102,"Kiến trúc cảnh quan (Quy hoạch và Thiết kế cảnh quan, Quản lý công trình cảnh quan đô thị, Quản lý cây xanh đô thị)",30,DGNL_HN,"C04,H08,V06,X01,X02,X03,X04,X07,X08,X56,X71,Y08",true
LNH,7580108,Thiết kế nội thất,70,DGNL_HN,,true
LNH,7580108,Thiết kế nội thất,70,HBA,,true
LNH,7580108,Thiết kế nội thất,70,THPT,"A01,C00,C03,D01,D14,H08,V01,X01,X03,X04,X07,X08",true
LNH,7580108,Thiết kế nội thất,70,DGNL_HN,"A01,C00,C03,D01,D14,H08,V01,X01,X03,X04,X07,X08",true
LNH,7580108,Thiết kế nội thất,70,DGTD,K00,true
LNH,7580108,Thiết kế nội thất,70,DGTD,Q00,true
LNH,7580201,Kỹ thuật xây dựng,30,DGNL_HN,,true
LNH,7580201,Kỹ thuật xây dựng,30,HBA,,true
LNH,7580201,Kỹ thuật xây dựng,30,THPT,"A00,A01,C01,C02,D01,X02,X03,X04,X06,X26,X56",true
LNH,7580201,Kỹ thuật xây dựng,30,DGNL_HN,"A00,A01,C01,C02,D01,X02,X03,X04,X06,X26,X56",true
LNH,7580201,Kỹ thuật xây dựng,30,DGTD,K00,true
LNH,7580201,Kỹ thuật xây dựng,30,DGTD,Q00,true
LNH,7620105,Chăn nuôi,30,DGNL_HN,,true
LNH,7620105,Chăn nuôi,30,HBA,,true
LNH,7620105,Chăn nuôi,30,THPT,"A00,B00,B03,C02,D01,D10,X02,X03,X04",true
LNH,7620105,Chăn nuôi,30,DGNL_HN,"A00,B00,B03,C02,D01,D10,X02,X03,X04",true
LNH,7620105,Chăn nuôi,30,DGTD,K00,true
LNH,7620105,Chăn nuôi,30,DGTD,Q00,true
LNH,7620110,"Khoa học cây trồng (Nông nghiệp công nghệ cao, Khuyến nông và phát triển nông thôn)",30,DGNL_HN,,true
LNH,7620110,"Khoa học cây trồng (Nông nghiệp công nghệ cao, Khuyến nông và phát triển nông thôn)",30,HBA,,true
LNH,7620110,"Khoa học cây trồng (Nông nghiệp công nghệ cao, Khuyến nông và phát triển nông thôn)",30,THPT,"A00,B00,B02,C03,C04,D01,D07,X11,X12,X15,X16",true
LNH,7620110,"Khoa học cây trồng (Nông nghiệp công nghệ cao, Khuyến nông và phát triển nông thôn)",30,DGNL_HN,"A00,B00,B02,C03,C04,D01,D07,X11,X12,X15,X16",true
LNH,7620110,"Khoa học cây trồng (Nông nghiệp công nghệ cao, Khuyến nông và phát triển nông thôn)",30,DGTD,K00,true
LNH,7620110,"Khoa học cây trồng (Nông nghiệp công nghệ cao, Khuyến nông và phát triển nông thôn)",30,DGTD,Q00,true
LNH,7620205,Lâm sinh (Công nghệ viễn thám và GIS; Quản lý phát thải cacbon; Lâm sinh),40,DGNL_HN,,true
LNH,7620205,Lâm sinh (Công nghệ viễn thám và GIS; Quản lý phát thải cacbon; Lâm sinh),40,HBA,,true
LNH,7620205,Lâm sinh (Công nghệ viễn thám và GIS; Quản lý phát thải cacbon; Lâm sinh),40,THPT,"A01,B00,B03,C02,D01,X02,X03,X04,X06,X11,X12,X26",true
LNH,7620205,Lâm sinh (Công nghệ viễn thám và GIS; Quản lý phát thải cacbon; Lâm sinh),40,DGNL_HN,"A01,B00,B03,C02,D01,X02,X03,X04,X06,X11,X12,X26",true
LNH,7620205,Lâm sinh (Công nghệ viễn thám và GIS; Quản lý phát thải cacbon; Lâm sinh),40,DGTD,K00,true
LNH,7620205,Lâm sinh (Công nghệ viễn thám và GIS; Quản lý phát thải cacbon; Lâm sinh),40,DGTD,Q00,true
LNH,7620210,Lâm nghiệp,30,DGNL_HN,,true
LNH,7620210,Lâm nghiệp,30,HBA,,true
LNH,7620210,Lâm nghiệp,30,THPT,"B00,C02,D01,X02,X03,X04,X06,X11,X12,X26,X74",true
LNH,7620210,Lâm nghiệp,30,DGNL_HN,"B00,C02,D01,X02,X03,X04,X06,X11,X12,X26,X74",true
LNH,7620210,Lâm nghiệp,30,DGTD,K00,true
LNH,7620210,Lâm nghiệp,30,DGTD,Q00,true
LNH,7620211,Quản lý tài nguyên rừng (Kiểm lâm),90,DGNL_HN,,true
LNH,7620211,Quản lý tài nguyên rừng (Kiểm lâm),90,HBA,,true
LNH,7620211,Quản lý tài nguyên rừng (Kiểm lâm),90,THPT,"A00,A01,A07,C01,C02,C03,C04,D01,D10,X01",true
LNH,7620211,Quản lý tài nguyên rừng (Kiểm lâm),90,DGNL_HN,"A00,A01,A07,C01,C02,C03,C04,D01,D10,X01",true
LNH,7620211,Quản lý tài nguyên rừng (Kiểm lâm),90,DGTD,K00,true
LNH,7620211,Quản lý tài nguyên rừng (Kiểm lâm),90,DGTD,Q00,true
LNH,7640101,Thú y,90,DGNL_HN,,true
LNH,7640101,Thú y,90,HBA,,true
LNH,7640101,Thú y,90,THPT,"A00,B00,B03,C02,D01,D10,X02,X03,X04",true
LNH,7640101,Thú y,90,DGNL_HN,"A00,B00,B03,C02,D01,D10,X02,X03,X04",true
LNH,7640101,Thú y,90,DGTD,K00,true
LNH,7640101,Thú y,90,DGTD,Q00,true
LNH,7760101,Công tác xã hội,50,DGNL_HN,,true
LNH,7760101,Công tác xã hội,50,HBA,,true
LNH,7760101,Công tác xã hội,50,THPT,"A01,C00,D01,D14,D15,X01,X26,X74,X78",true
LNH,7760101,Công tác xã hội,50,DGNL_HN,"A01,C00,D01,D14,D15,X01,X26,X74,X78",true
LNH,7760101,Công tác xã hội,50,DGTD,K00,true
LNH,7760101,Công tác xã hội,50,DGTD,Q00,true
LNH,7810103,"Quản trị dịch vụ Du lịch và Lữ hành (Quản trị khách sạn, Quản trị lữ hành)",220,DGNL_HN,,true
LNH,7810103,"Quản trị dịch vụ Du lịch và Lữ hành (Quản trị khách sạn, Quản trị lữ hành)",220,HBA,,true
LNH,7810103,"Quản trị dịch vụ Du lịch và Lữ hành (Quản trị khách sạn, Quản trị lữ hành)",220,THPT,"A01,C00,D01,D14,D15,X01,X26,X74,X78",true
LNH,7810103,"Quản trị dịch vụ Du lịch và Lữ hành (Quản trị khách sạn, Quản trị lữ hành)",220,DGNL_HN,"A01,C00,D01,D14,D15,X01,X26,X74,X78",true
LNH,7810103,"Quản trị dịch vụ Du lịch và Lữ hành (Quản trị khách sạn, Quản trị lữ hành)",220,DGTD,K00,true
LNH,7810103,"Quản trị dịch vụ Du lịch và Lữ hành (Quản trị khách sạn, Quản trị lữ hành)",220,DGTD,Q00,true
LNH,7850101,Quản lý tài nguyên và Môi trường,30,DGNL_HN,,true
LNH,7850101,Quản lý tài nguyên và Môi trường,30,HBA,,true
LNH,7850101,Quản lý tài nguyên và Môi trường,30,THPT,"A00,A01,A07,C01,C02,C03,C04,D01,D10,X01",true
LNH,7850101,Quản lý tài nguyên và Môi trường,30,DGNL_HN,"A00,A01,A07,C01,C02,C03,C04,D01,D10,X01",true
LNH,7850101,Quản lý tài nguyên và Môi trường,30,DGTD,K00,true
LNH,7850101,Quản lý tài nguyên và Môi trường,30,DGTD,Q00,true
LNH,7850103,"Quản lý đất đai (Địa tin học, Quản trị đất đai hiện đại, Quản trị đô thị thông minh)",60,DGNL_HN,,true
LNH,7850103,"Quản lý đất đai (Địa tin học, Quản trị đất đai hiện đại, Quản trị đô thị thông minh)",60,HBA,,true
LNH,7850103,"Quản lý đất đai (Địa tin học, Quản trị đất đai hiện đại, Quản trị đô thị thông minh)",60,THPT,"C04,D01,D14,D15,X01,X02,X26,X27,X28,X74,X78",true
LNH,7850103,"Quản lý đất đai (Địa tin học, Quản trị đất đai hiện đại, Quản trị đô thị thông minh)",60,DGNL_HN,"C04,D01,D14,D15,X01,X02,X26,X27,X28,X74,X78",true
LNH,7850103,"Quản lý đất đai (Địa tin học, Quản trị đất đai hiện đại, Quản trị đô thị thông minh)",60,DGTD,K00,true
LNH,7850103,"Quản lý đất đai (Địa tin học, Quản trị đất đai hiện đại, Quản trị đô thị thông minh)",60,DGTD,Q00,true
LNH,7850104,Du lịch sinh thái,30,DGNL_HN,,true
LNH,7850104,Du lịch sinh thái,30,HBA,,true
LNH,7850104,Du lịch sinh thái,30,THPT,"A07,C00,C01,C03,C04,D01,D07,D14,D15,X70,X74",true
LNH,7850104,Du lịch sinh thái,30,DGNL_HN,"A07,C00,C01,C03,C04,D01,D07,D14,D15,X70,X74",true
LNH,7850104,Du lịch sinh thái,30,DGTD,K00,true
LNH,7850104,Du lịch sinh thái,30,DGTD,Q00,true
LNH,7850106,Quản lý tài nguyên thiên nhiên,20,DGNL_HN,,true
LNH,7850106,Quản lý tài nguyên thiên nhiên,20,HBA,,true
LNH,7850106,Quản lý tài nguyên thiên nhiên,20,THPT,"A00,A01,A07,C01,C02,C03,C04,D01,D10,X01",true
LNH,7850106,Quản lý tài nguyên thiên nhiên,20,DGNL_HN,"A00,A01,A07,C01,C02,C03,C04,D01,D10,X01",true
LNH,7850106,Quản lý tài nguyên thiên nhiên,20,DGTD,K00,true
LNH,7850106,Quản lý tài nguyên thiên nhiên,20,DGTD,Q00,true
MTC,7210103,Ngành Hội họa,80,DGTD,"H00,H07",true
MTC,7210105,Ngành Điêu khắc,30,DGTD,"H00,H07",true
MTC,7210107,Ngành Gốm,40,DGTD,"H00,H07",true
MTC,7210402,Ngành Thiết kế Công nghiệp,80,DGTD,"H00,H07",true
MTC,7210403,Ngành Thiết kế Đồ họa,200,DGTD,"H00,H07",true
MTC,7210404,Ngành Thiết kế Thời trang,120,DGTD,"H00,H07",true
MTC,7580108,Ngành Thiết kế Nội thất,200,DGTD,"H00,H07",true
MTH,7140222,Sư phạm Mỹ thuật,15,DGTD,H00,true
MTH,7210101,"Lý luận, lịch sử và phê bình nghệ thuật",7,DGTD,H00,true
MTH,7210103,Hội họa,45,DGTD,H00,true
MTH,7210104,Đồ họa,11,DGTD,H00,true
MTH,7210105,Điêu khắc,7,DGTD,H00,true
MTH,7210403,Thiết kế đồ họa,45,DGTD,H00,true
NTU,7210403,Thiết kế đồ họa,40,THPT,"C01,C03,C04",true
NTU,7210403,Thiết kế đồ họa,40,DGTD,"H00,H06,H08,V01,V05",true
NTU,7220209,Ngôn ngữ Nhật,100,THPT,"C00,C03,C04,D01,D14,D15,D63,D66,X78",true
NTU,7220209,Ngôn ngữ Nhật,100,DGNL_HN,"C00,C03,C04,D01,D14,D15,D63,D66,X78",true
NTU,7220210,Ngôn ngữ Hàn Quốc,150,THPT,"C00,C03,C04,D01,D14,D15,D63,D66,X78",true
NTU,7220210,Ngôn ngữ Hàn Quốc,150,DGNL_HN,"C00,C03,C04,D01,D14,D15,D63,D66,X78",true
NTU,7310601,Quốc tế học,182,THPT,"C00,C03,C04,D01,D14,D15,D63,D66,X78",true
NTU,7310601,Quốc tế học,182,DGNL_HN,"C00,C03,C04,D01,D14,D15,D63,D66,X78",true
NTU,7320108,Quan hệ công chúng,103,THPT,"C00,C01,C03,C04,C14,C19,C20,D01,D15,X70,X74",true
NTU,7340101,Quản trị kinh doanh,250,THPT,"A00,A01,C01,D01,X02,X06,X26,X27,X56",true
NTU,7340101,Quản trị kinh doanh,250,DGNL_HN,"A00,A01,C01,D01,X02,X06,X26,X27,X56",true
NTU,7340201,Tài chính - Ngân hàng,100,THPT,"A00,A01,C01,D01,X02,X06,X26,X27,X56",true
NTU,7340201,Tài chính - Ngân hàng,100,DGNL_HN,"A00,A01,C01,D01,X02,X06,X26,X27,X56",true
NTU,7340301,Kế toán,100,THPT,"A00,A01,C01,C04,D01,D07,D10,X25,X26",true
NTU,7480201,Công nghệ thông tin,150,THPT,"A00,A01,C01,D01,X02,X06,X26,X27,X56",true
NTU,7480201,Công nghệ thông tin,150,DGNL_HN,"A00,A01,C01,D01,X02,X06,X26,X27,X56",true
NTU,7580101,Thiết kế nội thất,50,THPT,"A00,A07,C01,C03,C04",true
NTU,7580101,Thiết kế nội thất,50,DGTD,"H00,H01,H06,H08,V00,V01,V02,V05",true
SKD,7210226B,Diễn viên chèo,15,DGNL_HCM,S00,true
SKD,7210226C,Diễn viên rối,10,DGNL_HCM,S00,true
SKD,7210226E,Nhạc công kịch hát dân tộc,10,DGNL_HCM,S00,true
SKD,7210227A,"Đạo diễn âm thanh, ánh sáng sân khấu",15,DGNL_HCM,S00,true
SKD,7210227B,Đạo diễn sự kiện lễ hội,15,DGNL_HCM,S00,true
SKD,7210233A,Biên kịch điện ảnh,15,DGNL_HCM,S00,true
SKD,7210233B,Biên tập truyền hình,20,DGNL_HCM,S00,true
SKD,7210234,"Diễn viên kịch, điện ảnh – truyền hình",40,DGNL_HCM,S00,true
SKD,7210234A,Diễn viên nhạc kịch,15,DGNL_HCM,S00,true
SKD,7210235A,Đạo diễn điện ảnh,15,DGNL_HCM,S00,true
SKD,7210235B,Đạo diễn truyền hình,15,DGNL_HCM,S00,true
SKD,7210235C,"Đạo diễn, sản xuất nội dung số",15,DGNL_HCM,S00,true
SKD,7210236A,Quay phim điện ảnh,20,DGNL_HCM,S00,true
SKD,7210236B,Quay phim truyền hình,15,DGNL_HCM,S00,true
SKD,7210243,Biên đạo múa,10,DGNL_HCM,S00,true
SKD,7210243A,Biên đạo múa đại chúng,30,DGNL_HCM,S00,true
SKD,7210244,Huấn luyện múa,10,DGNL_HCM,S00,true
SKD,7210301A,Nhiếp ảnh nghệ thuật,20,DGNL_HCM,S00,true
SKD,7210301B,Nhiếp ảnh báo chí,20,DGNL_HCM,S00,true
SKD,7210301C,Nhiếp ảnh truyền thông đa phương tiện,20,DGNL_HCM,S00,true
SKD,7210302A,Công nghệ dựng phim,20,DGNL_HCM,S00,true
SKD,7210302B,Âm thanh điện ảnh – truyền hình,10,DGNL_HCM,S00,true
SKD,7210406A,Thiết kế mỹ thuật sân khấu,10,DGNL_HCM,S00,true
SKD,7210406B,Thiết kế mỹ thuật hoạt hình,10,DGNL_HCM,S00,true
SKD,7210406C,Thiết kế mỹ thuật hoạt hình,10,DGNL_HCM,S00,true
SKD,7210406D,Thiết kế trang phục nghệ thuật,10,DGNL_HCM,S00,true
SKD,7210406E,Thiết kế đồ hoạ kỹ xảo,20,DGNL_HCM,S00,true
SKD,7210406F,Nghệ thuật hóa trang,25,DGNL_HCM,S00,true
DPD,7140103,Công nghệ giáo dục,,DGNL_HN,,true
DPD,7140103,Công nghệ giáo dục,,THPT,"A00,A01,C01,C02,D01,D66,D84",true
DPD,7140103,Công nghệ giáo dục,,DGNL_HN,"A00,A01,C01,C02,D01,D66,D84",true
DPD,7140103,Công nghệ giáo dục,,DGTD,K00,true
DPD,7140103,Công nghệ giáo dục,,DGTD,Q00,true
DPD,7220201,Ngôn ngữ Anh,,DGNL_HN,,true
DPD,7220201,Ngôn ngữ Anh,,THPT,"C00,C03,D01,D09,D14,D15,X70,X74,X78",true
DPD,7220201,Ngôn ngữ Anh,,DGNL_HN,"C00,C03,D01,D09,D14,D15,X70,X74,X78",true
DPD,7220201,Ngôn ngữ Anh,,DGTD,K00,true
DPD,7220201,Ngôn ngữ Anh,,DGTD,Q00,true
DPD,7220204,Ngôn ngữ Trung,,DGNL_HN,,true
DPD,7220204,Ngôn ngữ Trung,,THPT,"D01,D04,D09",true
DPD,7220204,Ngôn ngữ Trung,,DGNL_HN,"D01,D04,D09",true
DPD,7220204,Ngôn ngữ Trung,,DGTD,K00,true
DPD,7220204,Ngôn ngữ Trung,,DGTD,Q00,true
DPD,7220209,Ngôn ngữ Nhật,,DGNL_HN,,true
DPD,7220209,Ngôn ngữ Nhật,,THPT,"D01,D06,D09",true
DPD,7220209,Ngôn ngữ Nhật,,DGNL_HN,"D01,D06,D09",true
DPD,7220209,Ngôn ngữ Nhật,,DGTD,K00,true
DPD,7220209,Ngôn ngữ Nhật,,DGTD,Q00,true
DPD,7220210,Ngôn ngữ Hàn Quốc,,DGNL_HN,,true
DPD,7220210,Ngôn ngữ Hàn Quốc,,THPT,"D01,D09",true
DPD,7220210,Ngôn ngữ Hàn Quốc,,DGNL_HN,"D01,D09",true
DPD,7220210,Ngôn ngữ Hàn Quốc,,DGTD,K00,true
DPD,7220210,Ngôn ngữ Hàn Quốc,,DGTD,Q00,true
DPD,7229030,Văn học,,DGNL_HN,,true
DPD,7229030,Văn học,,THPT,"C00,C14,C15,X70",true
DPD,7229030,Văn học,,DGNL_HN,"C00,C14,C15,X70",true
DPD,7229030,Văn học,,DGTD,K00,true
DPD,7229030,Văn học,,DGTD,Q00,true
DPD,7320104,Truyền thông đa phương tiện,,DGNL_HN,,true
DPD,7320104,Truyền thông đa phương tiện,,THPT,"A01,C03,D01,D09,D14,D15,X26,X78",true
DPD,7320104,Truyền thông đa phương tiện,,DGNL_HN,"A01,C03,D01,D09,D14,D15,X26,X78",true
DPD,7320104,Truyền thông đa phương tiện,,DGTD,K00,true
DPD,7320104,Truyền thông đa phương tiện,,DGTD,Q00,true
DPD,7340101,Quản trị kinh doanh,,DGNL_HN,,true
DPD,7340101,Quản trị kinh doanh,,THPT,"A00,A01,D01,X01,X25,X78",true
DPD,7340101,Quản trị kinh doanh,,DGNL_HN,"A00,A01,D01,X01,X25,X78",true
DPD,7340101,Quản trị kinh doanh,,DGTD,K00,true
DPD,7340101,Quản trị kinh doanh,,DGTD,Q00,true
DPD,7340121,Kinh doanh thương mại,,DGNL_HN,,true
